"","Site","bins","bin.lag","sqID","Quarter","taxnovel","funcnovel","Country","HydroBasin","BioRealm","TS_Length","Yrs_passed","Yr_pos","bin.lagS","Yrs_passedS","logYr_posS"
"G207 Q2.11691","G207",2015,1,"G207 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",8,6,8,-0.363741396702176,-0.243545042232064,0.544228450166263
"G207 Q4.11683","G207",2013,1,"G207 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,5,1,-0.363741396702176,-0.401014133462681,-1.99327806845616
"G207 Q4.11684","G207",2010,1,"G207 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,2,2,-0.363741396702176,-0.873421407154532,-1.14744256224869
"G207 Q4.11686","G207",2008,1,"G207 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,0,3,-0.363741396702176,-1.18835958961577,-0.652660509338816
"G207 Q4.11688","G207",2009,1,"G207 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,1,4,-0.363741396702176,-1.03089049838515,-0.301607056041211
"G207 Q4.11689","G207",2012,1,"G207 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,4,5,-0.363741396702176,-0.558483224693298,-0.029308842939751
"G207 Q4.11690","G207",2011,1,"G207 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,3,6,-0.363741396702176,-0.715952315923915,0.193174996868658
"G2078 Q4.11692","G2078",2007,1,"G2078 Q4","4",FALSE,FALSE,"GBR",2080053790,"Palearctic",8,0,1,-0.363741396702176,-1.18835958961577,-1.99327806845616
"G2078 Q4.11693","G2078",2011,1,"G2078 Q4","4",FALSE,FALSE,"GBR",2080053790,"Palearctic",8,4,2,-0.363741396702176,-0.558483224693298,-1.14744256224869
"G2078 Q4.11694","G2078",2016,1,"G2078 Q4","4",FALSE,FALSE,"GBR",2080053790,"Palearctic",8,9,3,-0.363741396702176,0.228862231459788,-0.652660509338816
"G2078 Q4.11695","G2078",2015,2,"G2078 Q4","4",FALSE,FALSE,"GBR",2080053790,"Palearctic",8,8,4,0.526775990918376,0.0713931402291707,-0.301607056041211
"G2078 Q4.11696","G2078",2010,1,"G2078 Q4","4",FALSE,FALSE,"GBR",2080053790,"Palearctic",8,3,5,-0.363741396702176,-0.715952315923915,-0.029308842939751
"G2078 Q4.11697","G2078",2009,2,"G2078 Q4","4",FALSE,FALSE,"GBR",2080053790,"Palearctic",8,2,6,0.526775990918376,-0.873421407154532,0.193174996868658
"G2078 Q4.11698","G2078",2012,1,"G2078 Q4","4",FALSE,FALSE,"GBR",2080053790,"Palearctic",8,5,7,-0.363741396702176,-0.401014133462681,0.381282403146479
"G2078 Q4.11699","G2078",2013,1,"G2078 Q4","4",FALSE,FALSE,"GBR",2080053790,"Palearctic",8,6,8,-0.363741396702176,-0.243545042232064,0.544228450166263
"G2088 Q3.11700","G2088",2009,1,"G2088 Q3","3",FALSE,FALSE,"GBR",2080053240,"Palearctic",6,3,1,-0.363741396702176,-0.715952315923915,-1.99327806845616
"G2088 Q3.11701","G2088",2007,1,"G2088 Q3","3",FALSE,FALSE,"GBR",2080053240,"Palearctic",6,1,2,-0.363741396702176,-1.03089049838515,-1.14744256224869
"G2088 Q3.11702","G2088",2008,1,"G2088 Q3","3",FALSE,FALSE,"GBR",2080053240,"Palearctic",6,2,3,-0.363741396702176,-0.873421407154532,-0.652660509338816
"G2088 Q3.11703","G2088",2006,2,"G2088 Q3","3",FALSE,FALSE,"GBR",2080053240,"Palearctic",6,0,4,0.526775990918376,-1.18835958961577,-0.301607056041211
"G2088 Q3.11704","G2088",2017,7,"G2088 Q3","3",FALSE,FALSE,"GBR",2080053240,"Palearctic",6,11,5,4.97936292902113,0.543800413921022,-0.029308842939751
"G2088 Q3.11705","G2088",2010,1,"G2088 Q3","3",FALSE,FALSE,"GBR",2080053240,"Palearctic",6,4,6,-0.363741396702176,-0.558483224693298,0.193174996868658
"G2091 Q4.11706","G2091",2011,1,"G2091 Q4","4",FALSE,FALSE,"GBR",2080048980,"Palearctic",6,4,1,-0.363741396702176,-0.558483224693298,-1.99327806845616
"G2091 Q4.11707","G2091",2007,1,"G2091 Q4","4",FALSE,FALSE,"GBR",2080048980,"Palearctic",6,0,2,-0.363741396702176,-1.18835958961577,-1.14744256224869
"G2091 Q4.11708","G2091",2015,2,"G2091 Q4","4",FALSE,FALSE,"GBR",2080048980,"Palearctic",6,8,3,0.526775990918376,0.0713931402291707,-0.652660509338816
"G2091 Q4.11709","G2091",2008,1,"G2091 Q4","4",FALSE,FALSE,"GBR",2080048980,"Palearctic",6,1,4,-0.363741396702176,-1.03089049838515,-0.301607056041211
"G2091 Q4.11710","G2091",2010,2,"G2091 Q4","4",FALSE,FALSE,"GBR",2080048980,"Palearctic",6,3,5,0.526775990918376,-0.715952315923915,-0.029308842939751
"G2091 Q4.11711","G2091",2013,2,"G2091 Q4","4",FALSE,FALSE,"GBR",2080048980,"Palearctic",6,6,6,0.526775990918376,-0.243545042232064,0.193174996868658
"G210 Q2.11713","G210",2013,1,"G210 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",6,2,1,-0.363741396702176,-0.873421407154532,-1.99327806845616
"G210 Q2.11716","G210",2014,1,"G210 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",6,3,2,-0.363741396702176,-0.715952315923915,-1.14744256224869
"G210 Q2.11717","G210",2016,1,"G210 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",6,5,3,-0.363741396702176,-0.401014133462681,-0.652660509338816
"G210 Q2.11718","G210",2015,1,"G210 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",6,4,4,-0.363741396702176,-0.558483224693298,-0.301607056041211
"G210 Q2.11722","G210",2011,1,"G210 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",6,0,5,-0.363741396702176,-1.18835958961577,-0.029308842939751
"G210 Q2.11723","G210",2012,1,"G210 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",6,1,6,-0.363741396702176,-1.03089049838515,0.193174996868658
"G210 Q4.11712","G210",2009,1,"G210 Q4","4",TRUE,FALSE,"AUS",5080070390,"Australasia",6,1,1,-0.363741396702176,-1.03089049838515,-1.99327806845616
"G210 Q4.11714","G210",2012,1,"G210 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,4,2,-0.363741396702176,-0.558483224693298,-1.14744256224869
"G210 Q4.11715","G210",2008,1,"G210 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,0,3,-0.363741396702176,-1.18835958961577,-0.652660509338816
"G210 Q4.11719","G210",2011,1,"G210 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,3,4,-0.363741396702176,-0.715952315923915,-0.301607056041211
"G210 Q4.11720","G210",2013,1,"G210 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,5,5,-0.363741396702176,-0.401014133462681,-0.029308842939751
"G210 Q4.11721","G210",2010,1,"G210 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,2,6,-0.363741396702176,-0.873421407154532,0.193174996868658
"G211 Q2.11724","G211",2018,1,"G211 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,9,1,-0.363741396702176,0.228862231459788,-1.99327806845616
"G211 Q2.11727","G211",2016,1,"G211 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,7,2,-0.363741396702176,-0.0860759510014465,-1.14744256224869
"G211 Q2.11730","G211",2015,1,"G211 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,6,3,-0.363741396702176,-0.243545042232064,-0.652660509338816
"G211 Q2.11732","G211",2017,1,"G211 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,8,4,-0.363741396702176,0.0713931402291707,-0.301607056041211
"G211 Q2.11733","G211",2012,1,"G211 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,3,5,-0.363741396702176,-0.715952315923915,-0.029308842939751
"G211 Q2.11734","G211",2013,1,"G211 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,4,6,-0.363741396702176,-0.558483224693298,0.193174996868658
"G211 Q2.11735","G211",2014,1,"G211 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,5,7,-0.363741396702176,-0.401014133462681,0.381282403146479
"G211 Q2.11736","G211",2011,1,"G211 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,2,8,-0.363741396702176,-0.873421407154532,0.544228450166263
"G211 Q2.11738","G211",2010,1,"G211 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,1,9,-0.363741396702176,-1.03089049838515,0.687957049778528
"G211 Q2.11739","G211",2009,1,"G211 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,0,10,-0.363741396702176,-1.18835958961577,0.816526663267724
"G211 Q4.11725","G211",2010,1,"G211 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,2,1,-0.363741396702176,-0.873421407154532,-1.99327806845616
"G211 Q4.11726","G211",2008,1,"G211 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,0,2,-0.363741396702176,-1.18835958961577,-1.14744256224869
"G211 Q4.11728","G211",2011,1,"G211 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,3,3,-0.363741396702176,-0.715952315923915,-0.652660509338816
"G211 Q4.11729","G211",2012,1,"G211 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,4,4,-0.363741396702176,-0.558483224693298,-0.301607056041211
"G211 Q4.11731","G211",2009,1,"G211 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,1,5,-0.363741396702176,-1.03089049838515,-0.029308842939751
"G211 Q4.11737","G211",2013,1,"G211 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,5,6,-0.363741396702176,-0.401014133462681,0.193174996868658
"G212 Q2.11740","G212",2013,1,"G212 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,4,1,-0.363741396702176,-0.558483224693298,-1.99327806845616
"G212 Q2.11741","G212",2009,1,"G212 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,0,2,-0.363741396702176,-1.18835958961577,-1.14744256224869
"G212 Q2.11743","G212",2016,2,"G212 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,7,3,0.526775990918376,-0.0860759510014465,-0.652660509338816
"G212 Q2.11745","G212",2010,1,"G212 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,1,4,-0.363741396702176,-1.03089049838515,-0.301607056041211
"G212 Q2.11747","G212",2012,1,"G212 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,3,5,-0.363741396702176,-0.715952315923915,-0.029308842939751
"G212 Q2.11749","G212",2014,1,"G212 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,5,6,-0.363741396702176,-0.401014133462681,0.193174996868658
"G212 Q2.11750","G212",2011,1,"G212 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,2,7,-0.363741396702176,-0.873421407154532,0.381282403146479
"G212 Q4.11742","G212",2013,1,"G212 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",5,4,1,-0.363741396702176,-0.558483224693298,-1.99327806845616
"G212 Q4.11744","G212",2009,1,"G212 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",5,0,2,-0.363741396702176,-1.18835958961577,-1.14744256224869
"G212 Q4.11746","G212",2012,1,"G212 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",5,3,3,-0.363741396702176,-0.715952315923915,-0.652660509338816
"G212 Q4.11748","G212",2011,1,"G212 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",5,2,4,-0.363741396702176,-0.873421407154532,-0.301607056041211
"G212 Q4.11751","G212",2010,1,"G212 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",5,1,5,-0.363741396702176,-1.03089049838515,-0.029308842939751
"G2125 Q4.11752","G2125",2009,1,"G2125 Q4","4",FALSE,FALSE,"GBR",2080048980,"Palearctic",6,1,1,-0.363741396702176,-1.03089049838515,-1.99327806845616
"G2125 Q4.11753","G2125",2012,1,"G2125 Q4","4",FALSE,FALSE,"GBR",2080048980,"Palearctic",6,4,2,-0.363741396702176,-0.558483224693298,-1.14744256224869
"G2125 Q4.11754","G2125",2008,1,"G2125 Q4","4",FALSE,FALSE,"GBR",2080048980,"Palearctic",6,0,3,-0.363741396702176,-1.18835958961577,-0.652660509338816
"G2125 Q4.11755","G2125",2011,2,"G2125 Q4","4",FALSE,FALSE,"GBR",2080048980,"Palearctic",6,3,4,0.526775990918376,-0.715952315923915,-0.301607056041211
"G2125 Q4.11756","G2125",2014,1,"G2125 Q4","4",FALSE,FALSE,"GBR",2080048980,"Palearctic",6,6,5,-0.363741396702176,-0.243545042232064,-0.029308842939751
"G2125 Q4.11757","G2125",2013,1,"G2125 Q4","4",FALSE,FALSE,"GBR",2080048980,"Palearctic",6,5,6,-0.363741396702176,-0.401014133462681,0.193174996868658
"G213 Q2.11758","G213",2017,1,"G213 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",9,7,1,-0.363741396702176,-0.0860759510014465,-1.99327806845616
"G213 Q2.11759","G213",2015,1,"G213 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",9,5,2,-0.363741396702176,-0.401014133462681,-1.14744256224869
"G213 Q2.11760","G213",2018,1,"G213 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",9,8,3,-0.363741396702176,0.0713931402291707,-0.652660509338816
"G213 Q2.11761","G213",2014,1,"G213 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",9,4,4,-0.363741396702176,-0.558483224693298,-0.301607056041211
"G213 Q2.11762","G213",2013,1,"G213 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",9,3,5,-0.363741396702176,-0.715952315923915,-0.029308842939751
"G213 Q2.11763","G213",2016,1,"G213 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",9,6,6,-0.363741396702176,-0.243545042232064,0.193174996868658
"G213 Q2.11764","G213",2011,1,"G213 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",9,1,7,-0.363741396702176,-1.03089049838515,0.381282403146479
"G213 Q2.11765","G213",2012,1,"G213 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",9,2,8,-0.363741396702176,-0.873421407154532,0.544228450166263
"G213 Q2.11766","G213",2010,1,"G213 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",9,0,9,-0.363741396702176,-1.18835958961577,0.687957049778528
"G2138 Q3.11767","G2138",2014,1,"G2138 Q3","3",FALSE,FALSE,"GBR",2080053070,"Palearctic",5,5,1,-0.363741396702176,-0.401014133462681,-1.99327806845616
"G2138 Q3.11768","G2138",2017,1,"G2138 Q3","3",FALSE,FALSE,"GBR",2080053070,"Palearctic",5,8,2,-0.363741396702176,0.0713931402291707,-1.14744256224869
"G2138 Q3.11769","G2138",2009,1,"G2138 Q3","3",FALSE,FALSE,"GBR",2080053070,"Palearctic",5,0,3,-0.363741396702176,-1.18835958961577,-0.652660509338816
"G2138 Q3.11770","G2138",2016,2,"G2138 Q3","3",FALSE,FALSE,"GBR",2080053070,"Palearctic",5,7,4,0.526775990918376,-0.0860759510014465,-0.301607056041211
"G2138 Q3.11771","G2138",2013,4,"G2138 Q3","3",FALSE,FALSE,"GBR",2080053070,"Palearctic",5,4,5,2.30781076615948,-0.558483224693298,-0.029308842939751
"G2139 Q3.11772","G2139",2014,3,"G2139 Q3","3",FALSE,FALSE,"GBR",2080053240,"Palearctic",9,11,1,1.41729337853893,0.543800413921022,-1.99327806845616
"G2139 Q3.11773","G2139",2011,1,"G2139 Q3","3",FALSE,FALSE,"GBR",2080053240,"Palearctic",9,8,2,-0.363741396702176,0.0713931402291707,-1.14744256224869
"G2139 Q3.11774","G2139",2004,1,"G2139 Q3","3",FALSE,FALSE,"GBR",2080053240,"Palearctic",9,1,3,-0.363741396702176,-1.03089049838515,-0.652660509338816
"G2139 Q3.11775","G2139",2017,1,"G2139 Q3","3",FALSE,FALSE,"GBR",2080053240,"Palearctic",9,14,4,-0.363741396702176,1.01620768761287,-0.301607056041211
"G2139 Q3.11776","G2139",2006,1,"G2139 Q3","3",FALSE,FALSE,"GBR",2080053240,"Palearctic",9,3,5,-0.363741396702176,-0.715952315923915,-0.029308842939751
"G2139 Q3.11777","G2139",2005,1,"G2139 Q3","3",FALSE,FALSE,"GBR",2080053240,"Palearctic",9,2,6,-0.363741396702176,-0.873421407154532,0.193174996868658
"G2139 Q3.11778","G2139",2003,1,"G2139 Q3","3",FALSE,FALSE,"GBR",2080053240,"Palearctic",9,0,7,-0.363741396702176,-1.18835958961577,0.381282403146479
"G2139 Q3.11779","G2139",2010,4,"G2139 Q3","3",FALSE,FALSE,"GBR",2080053240,"Palearctic",9,7,8,2.30781076615948,-0.0860759510014465,0.544228450166263
"G2139 Q3.11780","G2139",2016,2,"G2139 Q3","3",FALSE,FALSE,"GBR",2080053240,"Palearctic",9,13,9,0.526775990918376,0.858738596382256,0.687957049778528
"G2147 Q3.11781","G2147",2016,2,"G2147 Q3","3",FALSE,FALSE,"GBR",2080053070,"Palearctic",5,8,1,0.526775990918376,0.0713931402291707,-1.99327806845616
"G2147 Q3.11782","G2147",2008,1,"G2147 Q3","3",FALSE,FALSE,"GBR",2080053070,"Palearctic",5,0,2,-0.363741396702176,-1.18835958961577,-1.14744256224869
"G2147 Q3.11783","G2147",2014,3,"G2147 Q3","3",FALSE,FALSE,"GBR",2080053070,"Palearctic",5,6,3,1.41729337853893,-0.243545042232064,-0.652660509338816
"G2147 Q3.11784","G2147",2011,2,"G2147 Q3","3",FALSE,FALSE,"GBR",2080053070,"Palearctic",5,3,4,0.526775990918376,-0.715952315923915,-0.301607056041211
"G2147 Q3.11785","G2147",2009,1,"G2147 Q3","3",FALSE,FALSE,"GBR",2080053070,"Palearctic",5,1,5,-0.363741396702176,-1.03089049838515,-0.029308842939751
"G216 Q2.11786","G216",2009,1,"G216 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,0,1,-0.363741396702176,-1.18835958961577,-1.99327806845616
"G216 Q2.11787","G216",2011,1,"G216 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,2,2,-0.363741396702176,-0.873421407154532,-1.14744256224869
"G216 Q2.11788","G216",2010,1,"G216 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,1,3,-0.363741396702176,-1.03089049838515,-0.652660509338816
"G216 Q2.11789","G216",2017,3,"G216 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,8,4,1.41729337853893,0.0713931402291707,-0.301607056041211
"G216 Q2.11790","G216",2012,1,"G216 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,3,5,-0.363741396702176,-0.715952315923915,-0.029308842939751
"G216 Q2.11791","G216",2014,1,"G216 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,5,6,-0.363741396702176,-0.401014133462681,0.193174996868658
"G216 Q2.11792","G216",2013,1,"G216 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,4,7,-0.363741396702176,-0.558483224693298,0.381282403146479
"G217 Q2.11796","G217",2013,1,"G217 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,4,1,-0.363741396702176,-0.558483224693298,-1.99327806845616
"G217 Q2.11798","G217",2011,1,"G217 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,2,2,-0.363741396702176,-0.873421407154532,-1.14744256224869
"G217 Q2.11799","G217",2016,2,"G217 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,7,3,0.526775990918376,-0.0860759510014465,-0.652660509338816
"G217 Q2.11800","G217",2012,1,"G217 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,3,4,-0.363741396702176,-0.715952315923915,-0.301607056041211
"G217 Q2.11802","G217",2014,1,"G217 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,5,5,-0.363741396702176,-0.401014133462681,-0.029308842939751
"G217 Q2.11803","G217",2010,1,"G217 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,1,6,-0.363741396702176,-1.03089049838515,0.193174996868658
"G217 Q2.11805","G217",2009,1,"G217 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",7,0,7,-0.363741396702176,-1.18835958961577,0.381282403146479
"G217 Q4.11793","G217",2011,1,"G217 Q4","4",TRUE,FALSE,"AUS",5080070390,"Australasia",6,3,1,-0.363741396702176,-0.715952315923915,-1.99327806845616
"G217 Q4.11794","G217",2013,1,"G217 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,5,2,-0.363741396702176,-0.401014133462681,-1.14744256224869
"G217 Q4.11795","G217",2009,1,"G217 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,1,3,-0.363741396702176,-1.03089049838515,-0.652660509338816
"G217 Q4.11797","G217",2008,1,"G217 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,0,4,-0.363741396702176,-1.18835958961577,-0.301607056041211
"G217 Q4.11801","G217",2012,1,"G217 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,4,5,-0.363741396702176,-0.558483224693298,-0.029308842939751
"G217 Q4.11804","G217",2010,1,"G217 Q4","4",FALSE,FALSE,"AUS",5080070390,"Australasia",6,2,6,-0.363741396702176,-0.873421407154532,0.193174996868658
"G218 Q2.11806","G218",2018,1,"G218 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,9,1,-0.363741396702176,0.228862231459788,-1.99327806845616
"G218 Q2.11807","G218",2009,1,"G218 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,0,2,-0.363741396702176,-1.18835958961577,-1.14744256224869
"G218 Q2.11808","G218",2016,1,"G218 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,7,3,-0.363741396702176,-0.0860759510014465,-0.652660509338816
"G218 Q2.11809","G218",2014,1,"G218 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,5,4,-0.363741396702176,-0.401014133462681,-0.301607056041211
"G218 Q2.11810","G218",2011,1,"G218 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,2,5,-0.363741396702176,-0.873421407154532,-0.029308842939751
"G218 Q2.11811","G218",2015,1,"G218 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,6,6,-0.363741396702176,-0.243545042232064,0.193174996868658
"G218 Q2.11812","G218",2012,1,"G218 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,3,7,-0.363741396702176,-0.715952315923915,0.381282403146479
"G218 Q2.11813","G218",2013,1,"G218 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,4,8,-0.363741396702176,-0.558483224693298,0.544228450166263
"G218 Q2.11814","G218",2010,1,"G218 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,1,9,-0.363741396702176,-1.03089049838515,0.687957049778528
"G218 Q2.11815","G218",2017,1,"G218 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",10,8,10,-0.363741396702176,0.0713931402291707,0.816526663267724
"G2188 Q3.11816","G2188",2018,2,"G2188 Q3","3",FALSE,FALSE,"GBR",2080048980,"Palearctic",5,6,1,0.526775990918376,-0.243545042232064,-1.99327806845616
"G2188 Q3.11817","G2188",2012,1,"G2188 Q3","3",FALSE,FALSE,"GBR",2080048980,"Palearctic",5,0,2,-0.363741396702176,-1.18835958961577,-1.14744256224869
"G2188 Q3.11818","G2188",2016,2,"G2188 Q3","3",FALSE,FALSE,"GBR",2080048980,"Palearctic",5,4,3,0.526775990918376,-0.558483224693298,-0.652660509338816
"G2188 Q3.11819","G2188",2013,1,"G2188 Q3","3",FALSE,FALSE,"GBR",2080048980,"Palearctic",5,1,4,-0.363741396702176,-1.03089049838515,-0.301607056041211
"G2188 Q3.11820","G2188",2014,1,"G2188 Q3","3",FALSE,FALSE,"GBR",2080048980,"Palearctic",5,2,5,-0.363741396702176,-0.873421407154532,-0.029308842939751
"G219 Q2.11821","G219",2013,2,"G219 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",5,3,1,0.526775990918376,-0.715952315923915,-1.99327806845616
"G219 Q2.11822","G219",2010,1,"G219 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",5,0,2,-0.363741396702176,-1.18835958961577,-1.14744256224869
"G219 Q2.11823","G219",2017,3,"G219 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",5,7,3,1.41729337853893,-0.0860759510014465,-0.652660509338816
"G219 Q2.11824","G219",2011,1,"G219 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",5,1,4,-0.363741396702176,-1.03089049838515,-0.301607056041211
"G219 Q2.11825","G219",2014,1,"G219 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",5,4,5,-0.363741396702176,-0.558483224693298,-0.029308842939751
"G220 Q2.11826","G220",2012,1,"G220 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",9,2,1,-0.363741396702176,-0.873421407154532,-1.99327806845616
"G220 Q2.11827","G220",2010,1,"G220 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",9,0,2,-0.363741396702176,-1.18835958961577,-1.14744256224869
"G220 Q2.11828","G220",2011,1,"G220 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",9,1,3,-0.363741396702176,-1.03089049838515,-0.652660509338816
"G220 Q2.11829","G220",2014,1,"G220 Q2","2",FALSE,FALSE,"AUS",5080070390,"Australasia",9,4,4,-0.363741396702176,-0.558483224693298,-0.301607056041211
