"","SpecCode","Suporder","Order","Family","MBl","BEl","VEp","REs","OGp","RMl","BLs","PFv","PFs","CPt","Type.of.illustration","Reference","Species"
"4983",2402,"Teleostei","Characiformes","Alestidae",9,4.002566993,0.488428295,0.618651763,0.548243864,0.514928991,0.655837886,0.151319631,0.175178823,3.703438463,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Micralestes acutidens"
"4984",2403,"Teleostei","Characiformes","Alestidae",7,3.512037728,0.569757092,0.497919518,0.662972321,0.288253916,0.51925893,0.207957678,0.195745081,3.904924953,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Micralestes comoensis"
"4985",11143,"Teleostei","Characiformes","Alestidae",6.4,3.91804727,0.514267674,0.615222447,0.525918785,0.352202231,0.537377617,0.150225019,0.220130328,2.846939795,"Drawing","Poll M. (1967) Revision des Characidae nains africains. Annales du Musée royal de l'Afrique centrale, Sciences Zoologiques. 158 pages.","Micralestes congicus"
"4986",5242,"Teleostei","Characiformes","Characidae",8.93,3.370469662,0.539584034,0.548561341,0.571973457,0.531738009,0.518019743,0.262593499,0.188619477,3.2068757,"Drawing","Paugy D, Leveque C. & Teugels G.G. (2003) Poissons d'eaux douces et saumatres d'Afrique de l'Ouest. Muséum national d'Histoire naturelle, Paris, 1272p","Micralestes eburneensis"
"4987",5243,"Teleostei","Characiformes","Alestidae",6,3.498048483,0.30369721,0.494219965,0.323258119,0.224597558,0.564476292,0.128365605,0.129597667,3.362853278,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Micralestes elongatus"
"4988",11145,"Teleostei","Characiformes","Alestidae",3.24,4.005755453,0.577723598,0.661019209,0.578365591,0.469707937,0.655677015,0.211373015,0.183175893,2.816664133,"Drawing","Poll M. (1967) Revision des Characidae nains africains. Annales du Musée royal de l'Afrique centrale, Sciences Zoologiques. 158 pages.","Micralestes fodori"
"4989",5241,"Teleostei","Characiformes","Alestidae",11,3.62509503,0.403122293,0.573720588,0.444864836,0.261823529,0.601120914,0.11825286,NA,4.099624208,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Micralestes humilis"
"4990",11147,"Teleostei","Characiformes","Alestidae",9.2,3.752782253,0.494628226,0.51302575,0.494536802,0.526105647,0.524790713,0.170419166,0.178032909,4.1503073,"Drawing","Poll M. (1967) Revision des Characidae nains africains. Annales du Musée royal de l'Afrique centrale, Sciences Zoologiques. 158 pages.","Micralestes lualabae"
"4991",2404,"Teleostei","Characiformes","Alestidae",8,3.263960575,0.557097656,0.59173335,0.572525924,0.340174035,0.613527968,0.15499202,0.180584151,3.126599749,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Micralestes occidentalis"
"4992",6007,"Teleostei","Characiformes","Characidae",5.2,3.487301062,0.560864548,0.568626803,0.556185756,0.422103994,0.541442642,0.243851817,0.205603185,3.332078295,"Drawing","Paugy D, Leveque C. & Teugels G.G. (2003) Poissons d'eaux douces et saumatres d'Afrique de l'Ouest. Muséum national d'Histoire naturelle, Paris, 1272p","Micralestes pabrensis"
"4993",11148,"Teleostei","Characiformes","Alestidae",10,3.843482416,0.562494145,0.509071435,0.572886024,0.490045541,0.572909445,0.203713159,0.189186274,3.112553139,"Drawing","Poll M. (1967) Revision des Characidae nains africains. Annales du Musée royal de l'Afrique centrale, Sciences Zoologiques. 158 pages.","Micralestes sardina"
"4994",11149,"Teleostei","Characiformes","Alestidae",10,3.269902215,0.547190331,0.656388546,0.5390195,0.339450541,0.520474362,0.182425148,0.163732119,3.285195748,"Photograph","Unpublished","Micralestes stormsi"
"4995",28028,"Teleostei","Characiformes","Crenuchidae",2.1,4.851716718,0.535036018,0.477600535,0.4072177,0.291603783,0.612136308,0.390974366,NA,2.341340909,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Microcharacidium eleotrioides"
"4996",57810,"Teleostei","Characiformes","Crenuchidae",2.4,4.665970909,0.626664702,0.70778508,0.467884652,0.226384903,0.618970443,0.227627303,0.222680282,1.714753123,"Photograph","Zarske A. (1997) Geryichthys sterbai gen. et spec. nov. und Microcharacidium geryi spec. nov.: Beschreibung einer neuen Gattung und zweier neuer Arten von Bodensalmlern aus dem Einzugsgebiet des Rio Ucayali in Peru (Teleostei: Ostariophysi: Characiforme)","Microcharacidium geryi"
"4997",48827,"Teleostei","Characiformes","Crenuchidae",2.2,4.260666529,0.535782977,0.54222637,0.408174059,0.190388098,0.612233029,NA,NA,1.343252128,"Photograph","Ichthyological Exploration of Freshwaters (1993). 4:1","Microcharacidium gnomus"
"4998",48840,"Teleostei","Characiformes","Crenuchidae",1.2,4.959860353,0.538002257,0.60192284,0.374307273,0.25187963,0.631567867,0.128785265,NA,1.50894557,"Photograph","Ichthyological Exploration of Freshwaters (1993). 4:1","Microcharacidium weitzmani"
"4999",10030,"Teleostei","Perciformes","Anabantidae",8,3.592772356,0.526510156,0.574306048,0.568187813,0.204259566,0.573975958,0.277107435,0.176569675,2.449200209,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Microctenopoma ansorgii"
"5000",10034,"Teleostei","Perciformes","Anabantidae",8,2.917767694,0.505544831,0.555052966,0.456857289,0.171220461,0.502527975,0.337261096,0.304462641,1.862107604,"Photograph","American Museum of Natural History (https://www.amnh.org/research)","Microctenopoma congicum"
"5001",10036,"Teleostei","Perciformes","Anabantidae",7,3.06521205,0.555808295,0.319036644,0.490302997,0.269309995,0.71180839,0.316922004,0.191861863,1.885235789,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Microctenopoma damasi"
"5002",10038,"Teleostei","Perciformes","Anabantidae",8,2.818928441,0.508641701,0.554563675,0.479566588,0.422635716,0.434084276,0.284679415,NA,2.568653991,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Microctenopoma fasciolatum"
"5003",10040,"Teleostei","Perciformes","Anabantidae",6.2,3.27787289,0.525957825,0.382681678,0.432088955,0.334838304,0.715676364,0.289944666,NA,2.205250936,"Photograph","https://seriouslyfish.com/","Microctenopoma intermedium"
"5004",52094,"Teleostei","Perciformes","Anabantidae",4.5,2.851848251,0.487878199,0.63580907,0.437081693,0.411818325,0.462240913,0.324533683,0.237883497,NA,"Photograph","American Museum of Natural History (https://www.amnh.org/research)","Microctenopoma milleri"
"5005",10045,"Teleostei","Perciformes","Anabantidae",8,3.083579232,0.569570881,0.389479429,0.525929181,0.399414559,0.632714402,0.340226331,0.204190654,2.187348894,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Microctenopoma nanum"
"5006",316,"Teleostei","Gadiformes","Gadidae",38.1,4.448324149,0.528062997,0.401377246,0.326749959,0.630904192,0.607416298,0.4686926,0.1579861,2.478575568,"Photograph","North American Native Fishes Association (http://gallery.nanfa.org/)","Microgadus tomcod"
"5007",54572,"Teleostei","Siluriformes","Pseudopimelodidae",7,3.607250197,0.434284283,0.226502898,0.319323522,0.28992371,0.579210696,0.140501634,0.187572635,3.525551694,"Photograph","https://www.planetcatfish.com/","Microglanis cottoides"
"5008",54574,"Teleostei","Siluriformes","Pseudopimelodidae",8,4.482723347,0.681882573,0.220307866,0.474197803,0.226098009,0.508673527,0.362158885,0.215764151,1.965956206,"Photograph","Malabarba L.R. & Mahler J.K.F. (1998) Review oh the Microglanis in the rio Uruguay and coastal drainages of southern Brazil (Ostariophysi: Pimelodidae). Ichthyological Exploration of Freshwaters","Microglanis eurystoma"
"5009",62682,"Teleostei","Siluriformes","Pseudopimelodidae",4.18,4.056141104,0.687116564,0.184210526,0.564417178,0.394736842,0.466257669,0.300613497,0.191013853,1.221447265,"Photograph","Ota, R. R., Deprá, G. D. C., Graça, W. J. D., & Pavanelli, C. S. (2018). Peixes da planície de inundaçao do alto rio Paraná e áreas adjacentes: revised, annotated and updated. Neotropical Ichthyology 16 (2).","Microglanis garavelloi"
"5010",47758,"Teleostei","Siluriformes","Pseudopimelodidae",6,4.121726551,0.457158041,0.172826704,0.375016976,0.209860998,0.478320687,0.164288034,NA,2.433433333,"Photograph","Catfish study group, England (https://www.catfishstudygroup.org/)","Microglanis iheringi"
"5011",53248,"Teleostei","Siluriformes","Pseudopimelodidae",4.72,3.955661366,0.585976178,0.212834565,0.512770109,0.471599855,0.480924923,0.203914031,0.154879831,1.987998737,"Drawing","Sarmento-Soares L.M.R. et al. (2006) Microglanis pataxo, a new catfish from southern Bahia coastal rivers, northeastern Brazil (Siluriformes: Pseudopimelodidae). Neotropical Ichthyology 4: 157-166.","Microglanis nigripinnis"
"5012",47759,"Teleostei","Siluriformes","Pseudopimelodidae",8,4.158397173,0.639308547,0.192495587,0.502301409,0.537036277,0.578933192,0,0.207551124,2.001972387,"Drawing","Sarmento-Soares L.M.R. et al. (2006) Microglanis pataxo, a new catfish from southern Bahia coastal rivers, northeastern Brazil (Siluriformes: Pseudopimelodidae). Neotropical Ichthyology 4: 157-166.","Microglanis parahybae"
"5013",47760,"Teleostei","Siluriformes","Pseudopimelodidae",6.81,4.625958842,0.624431379,0.274978261,0.427953568,0.352048913,0.614995872,0.340627496,0.187856385,1.815946664,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Microglanis pellopterygius"
"5014",47761,"Teleostei","Siluriformes","Pseudopimelodidae",7,5.030613876,0.71490641,0.233410666,0.447352124,0.342421142,0.693152081,0.386154338,0.19205607,1.975650349,"Photograph","Encyclopedia of Life, Smithsonian Museum (https://eol.org/)","Microglanis poecilus"
"5015",47762,"Teleostei","Siluriformes","Pseudopimelodidae",4,4.001126139,0.6427726,0.303409091,0.51253117,0.548818182,0.379210094,0.441492479,0.173652316,2.094039951,"Photograph","Mees G.F. (1974) The Auchenipteridae and Pimelodidae of Suriname (Pisces. Nematognathi). Zoologische Verhandelingen (Leiden) 132: 1-256. ","Microglanis secundus"
"5016",47763,"Teleostei","Siluriformes","Pseudopimelodidae",4.5,4.331498589,0.696943329,0.218966674,0.495118027,NA,0.769044752,0.17230075,NA,1.836119853,"Photograph","DaPaul University, Chicago, USA (https://www.depaul.edu)","Microglanis variegatus"
"5017",47764,"Teleostei","Siluriformes","Pseudopimelodidae",2,4.704926257,0.663920939,0.145368582,0.459355874,0.152060998,0.602668807,0.263088191,0.198206594,1.660011606,"Drawing","Eigenmann C.H. & Allen W.R. (1942). Fishes of Western South America: 1. The Intercordilleran and Amazonian Lowlands of Peru. 2. The High Pampas of Peru, Bolivia and Northern Chile; With a Revision of the Peruvian Gymnotidae and of the Genus Orestias. University of Kentucky: i-xv, 1-494. ","Microglanis zonatus"
"5018",3891,"Teleostei","Perciformes","Gobiidae",8,4.487094419,0.736734738,0.423316214,0.619843673,0.725903656,0.771403724,0.584498271,NA,2.584389255,"Photograph","Unpublished","Microgobius gulosus"
"5019",50469,"Teleostei","Siluriformes","Loricariidae",5,6.064478943,0.637487,0.281683198,0,0,0.711716724,0,0.178185124,NA,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Microlepidogaster perforata"
"5020",51385,"Teleostei","Characiformes","Hemiodontidae",17,4.096187497,0.543944536,0.565160056,0.46250464,0.318141638,0.457387719,0.231255634,0.140813916,4.000685185,"Photograph","http://www.wikipeixes.com.br/","Micromischodus sugillatus"
"5021",48725,"Teleostei","Cyprinodontiformes","Rivulidae",6,4.45378962,0.450166946,0.517079393,0.505405635,0.155550025,0.608079604,0.246767496,NA,1.778416785,"Photograph","Unpublished","Micromoema xiphophora"
"5022",27191,"Teleostei","Siluriformes","Aspredinidae",2,6.046900612,NA,NA,0,NA,NA,0,0.138950029,2.100256965,"Photograph","Friel J.P. & Lundberg J. (1996) Micromyzon akamai, Gen. et Sp. Nov., a Small and Eyeless Banjo Catfish (Siluriformes: Aspredinidae) from the River Channels of the Lower Amazon Basin. Copeia 3:641.","Micromyzon akamai"
"5023",23098,"Teleostei","Siluriformes","Siluridae",24,4.083339812,0.496575017,0.383179943,0.622198036,0.322945097,0.40827697,0.3132067,0.159935352,3.160761485,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Micronema hexapterus"
"5024",26727,"Teleostei","Siluriformes","Siluridae",24,3.703306524,0.524203753,0.338873922,0.575635389,0.431979532,0.421941019,0.409579982,0.178870656,2.815326336,"Drawing","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Micronema moorei"
"5025",61547,"Teleostei","Siluriformes","Siluridae",18,5.118003901,0.346648126,0.246041864,0.434264436,0.273286178,0.45389131,0.291537952,0.141330333,NA,"Photograph","Ng. H.H. (2004) Kryptopterus platypogon, a new silurid catfish (Teleostei: Siluridae) from Borneo. Zootaxa 398: 1-8.","Micronema platypogon"
"5026",9653,"Teleostei","Cyprinodontiformes","Poeciliidae",4.5,3.774157416,0.405810336,0.594936709,0.557118804,0.317468354,0.563625467,0.521895779,0.191065801,2.721812964,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Micropanchax antinorii"
"5027",9683,"Teleostei","Cyprinodontiformes","Poeciliidae",3,4.511593708,0.337715916,0.610411315,0.323574534,0.544257374,0.513684311,0.459257081,0.223867659,1.74869641,"Photograph","Berkenkamp H.O. (1983) Der brachet-leuchtaugenfisch. Aplocheilichthys bracheti spec. nov.. eine neuheit aus nord-Togo, (Pisces - Aplocheilichthyidae). Aquarien und Terrarien-Zeitschrift 36: 293-297.","Micropanchax bracheti"
"5028",8383,"Teleostei","Cyprinodontiformes","Poeciliidae",4,3.706756767,0.562949517,0.617823529,0.645626292,0.418529412,0.518636596,0.507836752,0.198576555,1.631902325,"Drawing","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Micropanchax hutereaui"
"5029",8362,"Teleostei","Cyprinodontiformes","Poeciliidae",8.5,4.332442909,0.546381921,0.567387496,0.631492544,0.134774992,0.536237729,0.599038722,0.18045909,2.060406662,"Photograph","Unpublished","Micropanchax johnstoni"
"5030",9660,"Teleostei","Cyprinodontiformes","Poeciliidae",4,4.318273125,0.637964186,0.712300683,0.751613977,0.244051165,0.613042871,0.59090372,NA,1.683264662,"Photograph","Unpublished","Micropanchax kingii"
"5031",2463,"Teleostei","Cyprinodontiformes","Poeciliidae",4,5.461710136,0.567103028,0.583498121,0.712834349,0.430146332,0.67379501,0.656107391,NA,1.81458406,"Photograph","Unpublished","Micropanchax pfaffi"
"5032",9679,"Teleostei","Cyprinodontiformes","Poeciliidae",4,4.640297521,0.46046281,0.694811287,0.623327824,0.415602223,0.61077686,0.436121212,0.197693223,2.084260763,"Photograph","Unpublished","Poropanchax scheeli"
"5033",4695,"Teleostei","Perciformes","Odontobutidae",8,4.919238547,0.772544374,0.389775144,0.655405543,0.30355515,0.806634122,0.62133622,0.14633721,2.617984918,"Photograph","http://sgp.uz","Micropercops cinctus"
"5034",68232,"Teleostei","Perciformes","Odontobutidae",8,3.888074923,0.59981614,0.390314557,0.445516964,0.303121303,0.631388434,0.522700068,0.233042707,2.016423279,"Photograph","National Fisheries Science Institute, Korea (http://www.nfrdi.re.kr/)","Micropercops swinhonis"
"5035",51968,"Teleostei","Perciformes","Eleotridae",2.4,6.200296823,0.896625457,0.402851984,0.745707674,0.690607716,0.698607558,0.84407421,0.22062883,1.328774755,"Photograph","Fricke R., Eschmeyer W. N. & Van der Laan R. (2021).  Eschmeyer’s catalog of fishes (http://researcharchive.calacademy.org/research/ichthyology/catalog/fishcatmain.asp)","Microphilypnus amazonicus"
"5036",51969,"Teleostei","Perciformes","Eleotridae",2,5.887725078,0.428598635,0.530443145,0.276140508,1.179118908,0.610603796,0.676334758,0.136321955,NA,"Photograph","Fricke R., Eschmeyer W. N. & Van der Laan R. (2021).  Eschmeyer’s catalog of fishes (http://researcharchive.calacademy.org/research/ichthyology/catalog/fishcatmain.asp)","Microphilypnus macrostoma"
"5037",51970,"Teleostei","Perciformes","Gobiidae",2,5.99220024,0.599981539,0.622065845,0.653872189,0.430080244,0.615411833,0.66156426,NA,NA,"Photograph","Caires R.A. & De Figueiredo J.L. (2011) Review of the genus Microphilypnus Myers, 1927 (Teleostei: Gobioidei: Eleotridae) from the lower Amazon basin, with description of one new species. Zootaxa 3036:1","Microphilypnus ternetzi"
"5038",9890,"Teleostei","Syngnathiformes","Syngnathidae",15,34.87129737,0.740395809,0.576236519,0.61027034,0.487448866,0.695640926,0.783857198,0.030794911,4.196123522,"Photograph","Kanagawa prefectural museum of Natural History, Japan (http://fishpix.kahaku.go.jp/fishimage-e/)","Microphis argulus"
"5039",2481,"Teleostei","Syngnathiformes","Syngnathidae",22,21.71367649,0.600329193,0.552948225,0.72325303,0.453792002,0.749251833,0.780487805,NA,1.617603634,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Microphis brachyurus"
"5040",25100,"Teleostei","Syngnathiformes","Syngnathidae",15,27.40066622,0.319553631,0.42426476,NA,NA,0.451932045,NA,NA,3.038933131,"Photograph","Unpublished","Microphis deocata"
"5041",7623,"Teleostei","Syngnathiformes","Syngnathidae",21,24.34550278,0.60855651,0.480805243,0.331017349,0.448769395,0.629610915,0.60855651,0.025996399,2.666738428,"Drawing","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Microphis fluviatilis"
"5042",7735,"Teleostei","Syngnathiformes","Syngnathidae",19,28.85661921,0.895665108,0.541404612,0.892849554,NA,0.608159796,0.857097323,0.013836601,3.941210938,"Photograph","Kanagawa prefectural museum of Natural History, Japan (http://fishpix.kahaku.go.jp/fishimage-e/)","Microphis leiaspis"
"5043",7737,"Teleostei","Syngnathiformes","Syngnathidae",14.5,23.86983555,0.478936697,0.288451241,0.575489975,NA,0.757242622,0,NA,2.42048801,"Photograph","Kanagawa prefectural museum of Natural History, Japan (http://fishpix.kahaku.go.jp/fishimage-e/)","Microphis retzii"
