"","Site","Country","HydroBasin","taxnovel","funcnovel","cooccur","total_bincount","mean_ts_fill","mean_ts_fillS","bincountS"
"260","G10534","SWE",2080032600,FALSE,FALSE,0,25,0.714285714285714,-0.200483037077037,-0.779638836941463
"261","G10535","SWE",2080033130,FALSE,FALSE,0,25,0.5,-1.31001936351221,-0.779638836941463
"262","G10538","SWE",2080033120,TRUE,FALSE,0,1681,0.872340425531915,0.617898366818412,9.42164422706853
"263","G1054","USA",7080047060,TRUE,FALSE,0,596,0.908496732026144,0.805109799082076,2.73783255771416
"264","G10540","SWE",2080033130,FALSE,FALSE,0,64,0.615384615384615,-0.712576726200965,-0.539391228549923
"265","G10543","SWE",2080033130,FALSE,FALSE,0,49,0.583333333333333,-0.878533014342978,-0.631794154854362
"266","G10544","SWE",2080033010,FALSE,FALSE,0,25,0.384615384615385,-1.90746200082346,-0.779638836941463
"267","G10545","SWE",2080033130,FALSE,FALSE,0,256,0.666666666666667,-0.447046665173744,0.643366228146887
"268","G1055","USA",7080047060,TRUE,TRUE,0,637,0.929411764705882,0.913404412206904,2.99040055627962
"269","G10550","SWE",2080033130,FALSE,FALSE,0,169,0.590909090909091,-0.839306982600321,0.107429255581145
"270","G10551","SWE",2080032680,FALSE,FALSE,0,121,0.578947368421053,-0.901242822193991,-0.188260108593058
"271","G10556","SWE",2080033120,FALSE,FALSE,0,576,0.857142857142857,0.53920784721308,2.6146286559749
"272","G1056","USA",7080047060,FALSE,FALSE,0,481,0.803819894563996,0.263110281812594,2.02941012271346
"273","G10561","SWE",2080033120,FALSE,FALSE,0,441,0.875,0.631669207749345,1.78300231923496
"274","G10562","SWE",2080033080,FALSE,FALSE,0,36,0.4,-1.8278029825153,-0.711876690984875
"275","G10567","SWE",2080032230,FALSE,FALSE,0,169,0.722222222222222,-0.15938909906092,0.107429255581145
"276","G10568","SWE",2080033120,FALSE,FALSE,0,1089,0.868421052631579,0.597604495972826,5.77480873558669
"277","G1057","USA",7080047060,TRUE,FALSE,0,50,0.5,-1.31001936351221,-0.625633959767399
"278","G10571","SWE",2080033130,FALSE,FALSE,0,36,0.5,-1.31001936351221,-0.711876690984875
"279","G10575","SWE",2080033120,FALSE,FALSE,0,64,0.533333333333333,-1.13742482384452,-0.539391228549923
"280","G1058","USA",7080047060,FALSE,FALSE,0,450,0.745319495319495,-0.0397952025268343,1.83844407501762
"281","G10581","SWE",2080032230,FALSE,FALSE,0,36,0.857142857142857,0.53920784721308,-0.711876690984875
"282","G10582","SWE",2080032230,FALSE,FALSE,0,64,0.888888888888889,0.70358359927755,-0.539391228549923
"283","G10583","SWE",2080032230,FALSE,FALSE,0,49,0.875,0.631669207749345,-0.631794154854362
"284","G10585","SWE",2080033120,TRUE,FALSE,0,961,0.861111111111111,0.559754816221139,4.98630376445549
"285","G1059","USA",7080047060,FALSE,FALSE,0,493,0.837011884550085,0.434972968781705,2.10333246375701
"286","G10590","SWE",2080032230,FALSE,FALSE,0,169,0.928571428571429,0.909053289358139,0.107429255581145
"287","G10591","SWE",2080032230,FALSE,FALSE,0,36,0.545454545454545,-1.07466317305627,-0.711876690984875
"288","G10595","SWE",2080033120,FALSE,FALSE,0,324,0.947368421052632,1.00638103729105,1.06225949406034
"289","G1060","USA",7080047060,TRUE,FALSE,0,569,0.893178893178893,0.725796538745722,2.57150729036617
"290","G10601","SWE",2080033190,FALSE,FALSE,0,169,0.590909090909091,-0.839306982600321,0.107429255581145
"291","G10607","SWE",2080033190,FALSE,FALSE,0,484,0.666666666666667,-0.447046665173744,2.04789070797435
"292","G1061","USA",7080047060,FALSE,FALSE,0,521,0.874654377880184,0.629879633029288,2.27581792619196
"293","G10610","SWE",2080033190,FALSE,FALSE,0,100,0.476190476190476,-1.43330117756057,-0.317624205419271
"294","G10618","SWE",2080033080,FALSE,FALSE,0,36,0.4,-1.8278029825153,-0.711876690984875
"295","G1062","USA",7080047060,FALSE,FALSE,0,581,0.775396825396825,0.115940285647068,2.64542963140972
"296","G10621","SWE",2080033190,FALSE,FALSE,0,64,0.571428571428571,-0.940173921367155,-0.539391228549923
"297","G10626","SWE",2080033190,FALSE,FALSE,0,169,0.619047619047619,-0.693610293270449,0.107429255581145
"298","G1063","USA",7080047060,TRUE,FALSE,0,521,0.874654377880184,0.629879633029288,2.27581792619196
"299","G10630","SWE",2080033080,FALSE,FALSE,0,289,1,1.2788987315032,0.846652666016651
"300","G10631","SWE",2080033080,FALSE,FALSE,0,25,0.384615384615385,-1.90746200082346,-0.779638836941463
"301","G10639","SWE",2080033190,FALSE,FALSE,0,49,0.411764705882353,-1.76688726263258,-0.631794154854362
"302","G1064","USA",7080047060,FALSE,FALSE,0,569,0.846738057264373,0.485333497852236,2.57150729036617
"303","G10643","SWE",2080032680,FALSE,FALSE,0,169,0.464285714285714,-1.49494208458474,0.107429255581145
"304","G1065","USA",7080047060,FALSE,FALSE,0,569,0.878448349036584,0.649524194186829,2.57150729036617
"305","G10653","SWE",2080033200,FALSE,FALSE,0,256,0.666666666666667,-0.447046665173744,0.643366228146887
"306","G1066","USA",7080047060,TRUE,FALSE,0,569,0.846738057264373,0.485333497852236,2.57150729036617
"307","G10664","SWE",2080033190,FALSE,FALSE,0,25,0.714285714285714,-0.200483037077037,-0.779638836941463
"308","G10666","SWE",2080033190,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"309","G10668","SWE",2080033190,FALSE,FALSE,0,36,0.666666666666667,-0.447046665173744,-0.711876690984875
"310","G1067","USA",7080047060,FALSE,FALSE,0,544,0.876488095238095,0.639374321127367,2.4175024131921
"311","G10670","SWE",2080033080,FALSE,FALSE,0,49,0.35,-2.08669479201684,-0.631794154854362
"312","G10671","SWE",2080033080,FALSE,FALSE,0,49,0.7,-0.27445212550605,-0.631794154854362
"313","G10672","SWE",2080056790,FALSE,FALSE,0,64,0.888888888888889,0.70358359927755,-0.539391228549923
"314","G10677","SWE",2080033080,FALSE,FALSE,0,49,0.7,-0.27445212550605,-0.631794154854362
"315","G1068","USA",7080047060,FALSE,FALSE,0,521,0.874654377880184,0.629879633029288,2.27581792619196
"316","G10682","SWE",2080033080,FALSE,FALSE,0,25,0.384615384615385,-1.90746200082346,-0.779638836941463
"317","G10683","SWE",2080033080,FALSE,FALSE,0,100,0.434782608695652,-1.64770433242727,-0.317624205419271
"318","G10687","SWE",2080033190,TRUE,FALSE,0,289,0.653846153846154,-0.513429180430549,0.846652666016651
"319","G10689","SWE",2080033190,FALSE,FALSE,0,121,0.647058823529412,-0.548572864978269,-0.188260108593058
"320","G1069","USA",7080047060,FALSE,FALSE,0,656,0.867724867724868,0.593999764567903,3.10744426293191
"321","G10691","SWE",2080032230,FALSE,FALSE,0,361,0.95,1.02000692200166,1.29018671227796
"322","G10692","SWE",2080033010,FALSE,FALSE,0,36,0.428571428571429,-1.67986480565727,-0.711876690984875
"323","G10694","SWE",2080033080,FALSE,FALSE,0,144,0.75,-0.0155603160045082,-0.0465756215929189
"324","G10696","SWE",2080032230,FALSE,FALSE,0,256,0.842105263157895,0.461345648866752,0.643366228146887
"325","G1070","USA",7080047060,TRUE,FALSE,0,482,0.861111111111111,0.559754816221139,2.03557031780042
"326","G10700","SWE",2080033010,FALSE,FALSE,0,289,0.894736842105263,0.7338633430789,0.846652666016651
"327","G10701","SWE",2080032410,FALSE,FALSE,0,49,0.777777777777778,0.128268467051904,-0.631794154854362
"328","G10702","SWE",2080033190,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"329","G10705","SWE",2080032230,FALSE,FALSE,0,64,0.727272727272727,-0.133238411232481,-0.539391228549923
"330","G10706","SWE",2080033010,TRUE,FALSE,0,25,0.454545454545455,-1.54537555396816,-0.779638836941463
"331","G1071","USA",7080047060,FALSE,FALSE,0,517,0.794593626924454,0.215338179329663,2.25117714584411
"332","G10711","SWE",2080033010,FALSE,FALSE,0,25,0.357142857142857,-2.04971024780233,-0.779638836941463
"333","G10717","SWE",2080033080,FALSE,FALSE,0,81,0.428571428571429,-1.67986480565727,-0.43466791207156
"334","G10719","SWE",2080033080,FALSE,FALSE,0,36,0.428571428571429,-1.67986480565727,-0.711876690984875
"335","G1072","USA",7080047060,TRUE,FALSE,0,569,0.918614718614719,0.857499076210645,2.57150729036617
"336","G10720","SWE",2080033190,FALSE,FALSE,0,169,0.866666666666667,0.588520572832421,0.107429255581145
"337","G10721","SWE",2080033080,FALSE,FALSE,0,81,0.818181818181818,0.337473969679412,-0.43466791207156
"338","G10722","SWE",2080033080,FALSE,FALSE,0,64,0.533333333333333,-1.13742482384452,-0.539391228549923
"339","G10723","SWE",2080033080,FALSE,FALSE,0,625,0.925925925925926,0.895355310019433,2.91647821523607
"340","G10727","SWE",2080033010,TRUE,FALSE,0,81,0.5625,-0.986404601635287,-0.43466791207156
"341","G1073","USA",7080047060,FALSE,FALSE,0,610,0.893790849673203,0.728965149228682,2.82407528893163
"342","G10733","SWE",2080033190,FALSE,FALSE,0,144,0.461538461538462,-1.50916690928263,-0.0465756215929189
"343","G10736","SWE",2080033190,FALSE,FALSE,0,36,0.5,-1.31001936351221,-0.711876690984875
"344","G10738","SWE",2080032230,TRUE,TRUE,1,64,0.533333333333333,-1.13742482384452,-0.539391228549923
"345","G10739","SWE",2080032230,FALSE,FALSE,0,169,0.481481481481481,-1.40590521888315,0.107429255581145
"346","G1074","USA",7080047060,FALSE,TRUE,0,474,0.821149553571428,0.352840417382171,1.98628875710472
"347","G10740","SWE",2080033010,FALSE,FALSE,0,144,0.521739130434783,-1.1974577072072,-0.0465756215929189
"348","G10741","SWE",2080033190,FALSE,TRUE,0,484,0.846153846153846,0.482308548421532,2.04789070797435
"349","G10744","SWE",2080033190,FALSE,FALSE,0,49,0.538461538461538,-1.1108718177418,-0.631794154854362
"350","G10752","SWE",2080033190,FALSE,FALSE,0,289,0.62962962962963,-0.638818375915626,0.846652666016651
"351","G10761","SWE",2080033190,FALSE,FALSE,0,169,0.52,-1.2064626397116,0.107429255581145
"352","G10762","SWE",2080032680,FALSE,FALSE,0,61,0.230519480519481,-2.70534534978675,-0.557871813810811
"353","G10764","SWE",2080033190,FALSE,FALSE,0,400,0.740740740740741,-0.063503243689979,1.5304343206695
"354","G10775","SWE",2080033010,FALSE,FALSE,0,144,0.5,-1.31001936351221,-0.0465756215929189
"355","G10777","SWE",2080033080,FALSE,FALSE,0,100,0.714285714285714,-0.200483037077037,-0.317624205419271
"356","G10783","SWE",2080033190,FALSE,FALSE,0,81,0.818181818181818,0.337473969679412,-0.43466791207156
"357","G10785","SWE",2080033010,FALSE,FALSE,0,49,0.636363636363636,-0.603950792144374,-0.631794154854362
"358","G10786","SWE",2080032860,FALSE,FALSE,0,25,0.5,-1.31001936351221,-0.779638836941463
"359","G10788","SWE",2080033190,FALSE,FALSE,0,324,0.692307692307692,-0.314281634660133,1.06225949406034
"360","G10789","SWE",2080033190,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"361","G10790","SWE",2080033010,TRUE,FALSE,0,225,1,1.2788987315032,0.452400180451048
"362","G10792","SWE",2080033080,FALSE,FALSE,0,100,0.476190476190476,-1.43330117756057,-0.317624205419271
"363","G10794","SWE",2080033200,FALSE,FALSE,0,81,0.818181818181818,0.337473969679412,-0.43466791207156
"364","G10797","SWE",2080033200,FALSE,FALSE,0,289,0.68,-0.378008849306665,0.846652666016651
"365","G10798","SWE",2080033190,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"366","G10800","SWE",2080033010,FALSE,FALSE,0,225,0.833333333333333,0.415926033164727,0.452400180451048
"367","G10804","SWE",2080033190,TRUE,FALSE,0,324,0.620689655172414,-0.685108099198149,1.06225949406034
"368","G10806","SWE",2080033190,FALSE,FALSE,0,64,0.727272727272727,-0.133238411232481,-0.539391228549923
"369","G10807","SWE",2080033200,FALSE,FALSE,0,144,0.545454545454545,-1.07466317305627,-0.0465756215929189
"370","G10808","SWE",2080033200,FALSE,FALSE,0,100,0.526315789473684,-1.17376051640614,-0.317624205419271
"371","G10812","SWE",2080032230,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"372","G10813","SWE",2080033190,FALSE,FALSE,0,169,0.5,-1.31001936351221,0.107429255581145
"373","G10815","SWE",2080033010,FALSE,FALSE,0,81,0.75,-0.0155603160045082,-0.43466791207156
"374","G10816","SWE",2080033080,FALSE,FALSE,0,49,0.5,-1.31001936351221,-0.631794154854362
"375","G10817","SWE",2080033080,FALSE,FALSE,0,64,0.380952380952381,-1.92642843375398,-0.539391228549923
"376","G10820","SWE",2080033200,FALSE,FALSE,0,225,0.714285714285714,-0.200483037077037,0.452400180451048
"377","G10821","SWE",2080033010,FALSE,FALSE,0,144,0.705882352941177,-0.243994265564691,-0.0465756215929189
"378","G10822","SWE",2080033010,FALSE,FALSE,0,81,0.75,-0.0155603160045082,-0.43466791207156
"379","G10826","SWE",2080033010,FALSE,FALSE,0,196,0.736842105263158,-0.0836897395575455,0.273754522929134
"380","G10828","SWE",2080033010,TRUE,FALSE,0,256,0.761904761904762,0.046080591019668,0.643366228146887
"381","G10829","SWE",2080033080,FALSE,FALSE,0,121,0.44,-1.62068953491406,-0.188260108593058
"382","G10830","SWE",2080033080,FALSE,FALSE,0,49,0.4375,-1.63363412538914,-0.631794154854362
"383","G10832","SWE",2080033190,FALSE,FALSE,0,144,0.705882352941177,-0.243994265564691,-0.0465756215929189
"384","G10838","SWE",2080033080,FALSE,FALSE,0,144,0.571428571428571,-0.940173921367155,-0.0465756215929189
"385","G10840","SWE",2080033200,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"386","G10843","SWE",2080033080,TRUE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"387","G10845","SWE",2080033080,FALSE,FALSE,0,100,0.454545454545455,-1.54537555396816,-0.317624205419271
"388","G10846","SWE",2080033080,TRUE,TRUE,1,361,0.76,0.0362180458958001,1.29018671227796
"389","G10848","SWE",2080033080,FALSE,FALSE,0,36,0.6,-0.792235744509132,-0.711876690984875
"390","G10850","SWE",2080033200,FALSE,FALSE,0,25,0.357142857142857,-2.04971024780233,-0.779638836941463
"391","G10853","SWE",2080033200,FALSE,FALSE,0,324,0.75,-0.0155603160045082,1.06225949406034
"392","G10854","SWE",2080033080,FALSE,FALSE,0,529,1,1.2788987315032,2.32509948688766
"393","G10855","SWE",2080033190,TRUE,FALSE,0,484,0.785714285714286,0.169362405068021,2.04789070797435
"394","G10858","SWE",2080033080,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"395","G10859","SWE",2080033200,FALSE,FALSE,0,529,0.793103448275862,0.207622278393372,2.32509948688766
"396","G10863","SWE",2080033080,FALSE,FALSE,0,576,0.857142857142857,0.53920784721308,2.6146286559749
"397","G10865","SWE",2080033200,FALSE,FALSE,0,100,0.666666666666667,-0.447046665173744,-0.317624205419271
"398","G10866","SWE",2080033200,FALSE,FALSE,0,36,0.4,-1.8278029825153,-0.711876690984875
"399","G10867","SWE",2080033190,FALSE,FALSE,0,625,0.833333333333333,0.415926033164727,2.91647821523607
"400","G10868","SWE",2080033200,FALSE,FALSE,0,256,0.64,-0.585122296907899,0.643366228146887
"401","G10871","SWE",2080033080,FALSE,FALSE,0,324,0.818181818181818,0.337473969679412,1.06225949406034
"402","G10875","SWE",2080033080,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"403","G10876","SWE",2080033080,FALSE,FALSE,0,100,0.454545454545455,-1.54537555396816,-0.317624205419271
"404","G10878","SWE",2080033080,FALSE,FALSE,0,36,0.4,-1.8278029825153,-0.711876690984875
"405","G10880","SWE",2080033200,FALSE,FALSE,0,169,0.448275862068966,-1.57783847678967,0.107429255581145
"406","G10886","SWE",2080033190,TRUE,FALSE,0,225,0.46875,-1.47182674445068,0.452400180451048
"407","G10887","SWE",2080033190,TRUE,TRUE,1,169,0.481481481481481,-1.40590521888315,0.107429255581145
"408","G10888","SWE",2080033200,FALSE,FALSE,0,400,0.740740740740741,-0.063503243689979,1.5304343206695
"409","G10889","SWE",2080032230,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"410","G10893","SWE",2080032230,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"411","G10894","SWE",2080033200,TRUE,FALSE,0,144,0.545454545454545,-1.07466317305627,-0.0465756215929189
"412","G10895","SWE",2080033080,FALSE,FALSE,0,196,0.736842105263158,-0.0836897395575455,0.273754522929134
"413","G10896","SWE",2080033080,FALSE,FALSE,0,169,0.8125,0.308054445872418,0.107429255581145
"414","G10898","SWE",2080033200,FALSE,FALSE,0,121,0.733333333333333,-0.101857585838355,-0.188260108593058
"415","G10899","SWE",2080056780,FALSE,FALSE,0,36,0.75,-0.0155603160045082,-0.711876690984875
"416","G10900","SWE",2080032230,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"417","G10904","SWE",2080032230,FALSE,FALSE,0,25,0.333333333333333,-2.17299206185068,-0.779638836941463
"418","G10906","SWE",2080032230,FALSE,FALSE,0,225,0.9375,0.955283969626271,0.452400180451048
"419","G10908","SWE",2080033200,TRUE,FALSE,0,256,0.761904761904762,0.046080591019668,0.643366228146887
"420","G10910","SWE",2080033190,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"421","G10911","SWE",2080033200,FALSE,FALSE,0,49,0.636363636363636,-0.603950792144374,-0.631794154854362
"422","G10913","SWE",2080033080,FALSE,FALSE,0,361,1,1.2788987315032,1.29018671227796
"423","G10917","SWE",2080033200,FALSE,FALSE,0,121,0.846153846153846,0.482308548421532,-0.188260108593058
"424","G10920","SWE",2080033080,FALSE,FALSE,0,81,1,1.2788987315032,-0.43466791207156
"425","G10921","SWE",2080033200,FALSE,FALSE,0,81,0.692307692307692,-0.314281634660133,-0.43466791207156
"426","G10922","SWE",2080033200,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"427","G10926","SWE",2080033200,FALSE,TRUE,0,196,0.875,0.631669207749345,0.273754522929134
"428","G10930","SWE",2080033200,FALSE,FALSE,0,64,0.533333333333333,-1.13742482384452,-0.539391228549923
"429","G10932","SWE",2080032230,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"430","G10933","SWE",2080033200,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"431","G10935","SWE",2080033200,FALSE,FALSE,0,121,0.785714285714286,0.169362405068021,-0.188260108593058
"432","G10947","SWE",2080033080,FALSE,TRUE,0,144,0.923076923076923,0.880603639962365,-0.0465756215929189
"433","G10950","SWE",2080033080,FALSE,FALSE,0,289,0.85,0.502223302998574,0.846652666016651
"434","G10952","SWE",2080033080,TRUE,FALSE,0,225,1,1.2788987315032,0.452400180451048
"435","G10954","SWE",2080033190,FALSE,FALSE,0,49,0.777777777777778,0.128268467051904,-0.631794154854362
"436","G10957","SWE",2080033080,FALSE,FALSE,0,64,0.888888888888889,0.70358359927755,-0.539391228549923
"437","G10958","SWE",2080033080,FALSE,FALSE,0,289,0.80952380952381,0.292644219116374,0.846652666016651
"438","G10960","SWE",2080033190,FALSE,FALSE,0,74,0.568589743589744,-0.954872906888305,-0.477789277680298
"439","G10965","SWE",2080033200,TRUE,TRUE,1,361,0.633333333333333,-0.619641204841438,1.29018671227796
"440","G10966","SWE",2080033120,FALSE,FALSE,0,25,0.25,-2.60447841101992,-0.779638836941463
"441","G10967","SWE",2080033200,FALSE,TRUE,0,144,0.631578947368421,-0.628725127981843,-0.0465756215929189
"442","G10968","SWE",2080033080,FALSE,FALSE,0,961,1,1.2788987315032,4.98630376445549
"443","G10970","SWE",2080033200,FALSE,FALSE,0,576,0.727272727272727,-0.133238411232481,2.6146286559749
"444","G10973","SWE",2080033200,FALSE,TRUE,0,625,0.694444444444444,-0.303217882117332,2.91647821523607
"445","G10974","SWE",2080032870,FALSE,FALSE,0,81,0.9,0.761115112500115,-0.43466791207156
"446","G10976","SWE",2080056850,FALSE,TRUE,0,121,0.6875,-0.339175077881435,-0.188260108593058
"447","G10977","SWE",2080033080,FALSE,FALSE,0,529,0.793103448275862,0.207622278393372,2.32509948688766
"448","G10978","SWE",2080032230,FALSE,FALSE,0,484,0.956521739130435,1.05377541889316,2.04789070797435
"449","G10979","SWE",2080032230,FALSE,FALSE,0,81,1,1.2788987315032,-0.43466791207156
"450","G10980","SWE",2080032870,FALSE,FALSE,0,121,0.733333333333333,-0.101857585838355,-0.188260108593058
"451","G10981","SWE",2080033080,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"452","G10982","SWE",2080033200,FALSE,FALSE,0,256,0.666666666666667,-0.447046665173744,0.643366228146887
