"","Site","Country","HydroBasin","taxnovel","trophnovel","cooccur","total_bincount","mean_ts_fill","mean_ts_fillS","bincountS"
"267","G1058","USA","7080047060",FALSE,FALSE,0,450,0.745319495319495,-0.0741129821308981,2.03748598286426
"268","G10581","SWE","2080032230",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"269","G10582","SWE","2080032230",FALSE,FALSE,0,64,0.888888888888889,0.670532139260154,-0.516707826210704
"270","G10583","SWE","2080032230",FALSE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"271","G10585","SWE","2080033120",TRUE,TRUE,1,961,0.861111111111111,0.526458348941404,5.41881509280546
"272","G1059","USA","7080047060",FALSE,FALSE,0,493,0.837011884550085,0.401463940023099,2.32202052636224
"273","G10590","SWE","2080032230",FALSE,FALSE,0,169,0.928571428571429,0.876351839715513,0.178085826516941
"274","G10591","SWE","2080032230",FALSE,FALSE,0,36,0.545454545454545,-1.11074381377167,-0.701986133604742
"275","G10595","SWE","2080033120",FALSE,TRUE,0,324,0.947368421052632,0.973845382036472,1.20373359959108
"276","G10601","SWE","2080033190",FALSE,FALSE,0,169,0.590909090909091,-0.87498670234099,0.178085826516941
"277","G10607","SWE","2080033190",FALSE,FALSE,0,484,0.666666666666667,-0.482058183289852,2.26246678469987
"278","G1061","USA","7080047060",FALSE,FALSE,0,121,0.733333333333333,-0.13628108652485,-0.139534129015697
"279","G10610","SWE","2080033190",FALSE,FALSE,0,100,0.476190476190476,-1.46999274547557,-0.278492859561226
"280","G10618","SWE","2080033080",FALSE,FALSE,0,36,0.4,-1.86516657034986,-0.701986133604742
"281","G1062","USA","7080047060",FALSE,FALSE,0,81,0.45,-1.60583374777611,-0.404217425292895
"282","G10621","SWE","2080033190",FALSE,FALSE,0,64,0.571428571428571,-0.976025464382711,-0.516707826210704
"283","G10626","SWE","2080033190",FALSE,FALSE,0,169,0.619047619047619,-0.729041823836281,0.178085826516941
"284","G1063","USA","7080047060",FALSE,FALSE,0,121,0.733333333333333,-0.13628108652485,-0.139534129015697
"285","G10630","SWE","2080033080",FALSE,FALSE,0,289,1,1.24682730053516,0.972135715348535
"286","G10631","SWE","2080033080",FALSE,FALSE,0,25,0.384615384615385,-1.94496128498794,-0.774774040080972
"287","G10639","SWE","2080033190",FALSE,FALSE,0,49,0.411764705882353,-1.80414708268545,-0.615964062314653
"288","G10643","SWE","2080032680",FALSE,FALSE,0,169,0.464285714285714,-1.53173865561218,0.178085826516941
"289","G1065","USA","7080047060",FALSE,FALSE,0,169,0.764705882352941,0.0264375472469157,0.178085826516941
"290","G10653","SWE","2080033200",FALSE,FALSE,0,256,0.666666666666667,-0.482058183289852,0.753771995919846
"291","G1066","USA","7080047060",FALSE,FALSE,0,169,0.684210526315789,-0.391064210456956,0.178085826516941
"292","G10664","SWE","2080033190",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"293","G10666","SWE","2080033190",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"294","G10668","SWE","2080033190",FALSE,FALSE,0,36,0.666666666666667,-0.482058183289852,-0.701986133604742
"295","G10670","SWE","2080033080",FALSE,FALSE,0,49,0.35,-2.12449939292361,-0.615964062314653
"296","G10671","SWE","2080033080",FALSE,FALSE,0,49,0.7,-0.309169634907351,-0.615964062314653
"297","G10672","SWE","2080056790",FALSE,FALSE,0,64,0.888888888888889,0.670532139260154,-0.516707826210704
"298","G10677","SWE","2080033080",FALSE,FALSE,0,49,0.7,-0.309169634907351,-0.615964062314653
"299","G10682","SWE","2080033080",FALSE,FALSE,0,25,0.384615384615385,-1.94496128498794,-0.774774040080972
"300","G10683","SWE","2080033080",FALSE,FALSE,0,100,0.434782608695652,-1.68476112855942,-0.278492859561226
"301","G10687","SWE","2080033190",TRUE,TRUE,0,289,0.653846153846154,-0.548553778821583,0.972135715348535
"302","G10689","SWE","2080033190",FALSE,FALSE,0,121,0.647058823529412,-0.583757329397205,-0.139534129015697
"303","G10691","SWE","2080032230",FALSE,FALSE,0,361,0.95,0.987494477961406,1.44856564864749
"304","G10692","SWE","2080033010",FALSE,FALSE,0,36,0.428571428571429,-1.716976386022,-0.701986133604742
"305","G10694","SWE","2080033080",FALSE,FALSE,0,144,0.75,-0.0498368123335991,0.0126587663436921
"306","G10696","SWE","2080032230",FALSE,TRUE,0,256,0.842105263157895,0.427881545039101,0.753771995919846
"307","G1070","USA","7080047060",TRUE,FALSE,0,482,0.861111111111111,0.526458348941404,2.24923261988602
"308","G10700","SWE","2080033010",FALSE,FALSE,0,289,0.894736842105263,0.700863463537787,0.972135715348535
"309","G10701","SWE","2080032410",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"310","G10702","SWE","2080033190",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"311","G10705","SWE","2080032230",FALSE,FALSE,0,64,0.727272727272727,-0.167715368048941,-0.516707826210704
"312","G10706","SWE","2080033010",TRUE,FALSE,0,25,0.454545454545455,-1.58225803663304,-0.774774040080972
"313","G1071","USA","7080047060",FALSE,TRUE,0,517,0.794593626924454,0.181455010448791,2.48083050412856
"314","G10711","SWE","2080033010",FALSE,FALSE,0,25,0.357142857142857,-2.08745184684165,-0.774774040080972
"315","G10717","SWE","2080033080",FALSE,FALSE,0,81,0.428571428571429,-1.716976386022,-0.404217425292895
"316","G10719","SWE","2080033080",FALSE,FALSE,0,36,0.428571428571429,-1.716976386022,-0.701986133604742
"317","G1072","USA","7080047060",TRUE,TRUE,1,569,0.918614718614719,0.824709805783077,2.82491878928892
"318","G10720","SWE","2080033190",FALSE,FALSE,0,169,0.866666666666667,0.555273107005154,0.178085826516941
"319","G10721","SWE","2080033080",FALSE,FALSE,0,81,0.818181818181818,0.303798854812426,-0.404217425292895
"320","G10722","SWE","2080033080",FALSE,FALSE,0,64,0.533333333333333,-1.17361237681986,-0.516707826210704
"321","G10723","SWE","2080033080",FALSE,TRUE,0,625,0.925925925925926,0.862630526351822,3.195475404077
"322","G10727","SWE","2080033010",TRUE,FALSE,0,81,0.5625,-1.02233489698517,-0.404217425292895
"323","G10733","SWE","2080033190",FALSE,FALSE,0,144,0.461538461538462,-1.54598771179755,0.0126587663436921
"324","G10736","SWE","2080033190",FALSE,FALSE,0,36,0.5,-1.34650092520236,-0.701986133604742
"325","G10738","SWE","2080032230",TRUE,FALSE,0,64,0.533333333333333,-1.17361237681986,-0.516707826210704
"326","G10739","SWE","2080032230",FALSE,FALSE,0,169,0.481481481481481,-1.44255011874819,0.178085826516941
"327","G1074","USA","7080047060",FALSE,FALSE,0,49,0.4375,-1.67066695341955,-0.615964062314653
"328","G10740","SWE","2080033010",FALSE,FALSE,0,144,0.521739130434783,-1.23374752408333,0.0126587663436921
"329","G10741","SWE","2080033190",FALSE,TRUE,0,484,0.846153846153846,0.448880154154384,2.26246678469987
"330","G10744","SWE","2080033190",FALSE,FALSE,0,49,0.538461538461538,-1.14701413860716,-0.615964062314653
"331","G10752","SWE","2080033190",FALSE,TRUE,0,289,0.62962962962963,-0.674156570381519,0.972135715348535
"332","G10761","SWE","2080033190",FALSE,FALSE,0,169,0.52,-1.24276779617286,0.178085826516941
"333","G10762","SWE","2080032680",FALSE,FALSE,0,61,0.230519480519481,-2.74420380011283,-0.536559073431494
"334","G10764","SWE","2080033190",FALSE,FALSE,0,400,0.740740740740741,-0.0978614091065162,1.70663186251776
"335","G10775","SWE","2080033010",FALSE,FALSE,0,144,0.5,-1.34650092520236,0.0126587663436921
"336","G10777","SWE","2080033080",FALSE,FALSE,0,100,0.714285714285714,-0.235074542743421,-0.278492859561226
"337","G10783","SWE","2080033190",FALSE,FALSE,0,81,0.818181818181818,0.303798854812426,-0.404217425292895
"338","G10785","SWE","2080033010",FALSE,FALSE,0,49,0.636363636363636,-0.639229590910307,-0.615964062314653
"339","G10786","SWE","2080032860",FALSE,FALSE,0,25,0.5,-1.34650092520236,-0.774774040080972
"340","G10788","SWE","2080033190",FALSE,FALSE,0,324,0.692307692307692,-0.349066992226389,1.20373359959108
"341","G10789","SWE","2080033190",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"342","G10790","SWE","2080033010",TRUE,FALSE,0,225,1,1.24682730053516,0.548642441305018
"343","G10792","SWE","2080033080",FALSE,FALSE,0,100,0.476190476190476,-1.46999274547557,-0.278492859561226
"344","G10794","SWE","2080033200",FALSE,FALSE,0,81,0.818181818181818,0.303798854812426,-0.404217425292895
"345","G10797","SWE","2080033200",FALSE,FALSE,0,289,0.68,-0.412902763936851,0.972135715348535
"346","G10798","SWE","2080033190",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"347","G10800","SWE","2080033010",FALSE,TRUE,0,225,0.833333333333333,0.382384558622653,0.548642441305018
"348","G10804","SWE","2080033190",TRUE,FALSE,0,324,0.620689655172414,-0.720525146576059,1.20373359959108
"349","G10806","SWE","2080033190",FALSE,FALSE,0,64,0.727272727272727,-0.167715368048941,-0.516707826210704
"350","G10807","SWE","2080033200",FALSE,TRUE,0,144,0.545454545454545,-1.11074381377167,0.0126587663436921
"351","G10808","SWE","2080033200",FALSE,FALSE,0,100,0.526315789473684,-1.21000996595301,-0.278492859561226
"352","G10812","SWE","2080032230",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"353","G10813","SWE","2080033190",FALSE,FALSE,0,169,0.5,-1.34650092520236,0.178085826516941
"354","G10815","SWE","2080033010",FALSE,FALSE,0,81,0.75,-0.0498368123335991,-0.404217425292895
"355","G10816","SWE","2080033080",FALSE,FALSE,0,49,0.5,-1.34650092520236,-0.615964062314653
"356","G10817","SWE","2080033080",FALSE,FALSE,0,64,0.380952380952381,-1.96396002656843,-0.516707826210704
"357","G10820","SWE","2080033200",FALSE,FALSE,0,225,0.714285714285714,-0.235074542743421,0.548642441305018
"358","G10821","SWE","2080033010",FALSE,FALSE,0,144,0.705882352941177,-0.278659891075144,0.0126587663436921
"359","G10822","SWE","2080033010",FALSE,FALSE,0,81,0.75,-0.0498368123335991,-0.404217425292895
"360","G10826","SWE","2080033010",FALSE,TRUE,0,196,0.736842105263158,-0.118082291958271,0.356747051504049
"361","G10828","SWE","2080033010",TRUE,TRUE,0,256,0.761904761904762,0.0119090978030081,0.753771995919846
"362","G10829","SWE","2080033080",FALSE,FALSE,0,121,0.44,-1.65770031229086,-0.139534129015697
"363","G10830","SWE","2080033080",FALSE,FALSE,0,49,0.4375,-1.67066695341955,-0.615964062314653
"364","G10832","SWE","2080033190",FALSE,FALSE,0,144,0.705882352941177,-0.278659891075144,0.0126587663436921
"365","G10838","SWE","2080033080",FALSE,FALSE,0,144,0.571428571428571,-0.976025464382711,0.0126587663436921
"366","G10840","SWE","2080033200",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"367","G10843","SWE","2080033080",TRUE,TRUE,1,25,1,1.24682730053516,-0.774774040080972
"368","G10845","SWE","2080033080",FALSE,FALSE,0,100,0.454545454545455,-1.58225803663304,-0.278492859561226
"369","G10846","SWE","2080033080",TRUE,FALSE,0,361,0.76,0.00202975218115122,1.44856564864749
"370","G10848","SWE","2080033080",FALSE,FALSE,0,36,0.6,-0.827835280054853,-0.701986133604742
"371","G10850","SWE","2080033200",FALSE,FALSE,0,25,0.357142857142857,-2.08745184684165,-0.774774040080972
"372","G10853","SWE","2080033200",FALSE,FALSE,0,324,0.75,-0.0498368123335991,1.20373359959108
"373","G10854","SWE","2080033080",FALSE,FALSE,0,529,1,1.24682730053516,2.56023549301172
"374","G10855","SWE","2080033190",TRUE,TRUE,1,484,0.785714285714286,0.135400918076223,2.26246678469987
"375","G10858","SWE","2080033080",FALSE,TRUE,0,64,1,1.24682730053516,-0.516707826210704
"376","G10859","SWE","2080033200",FALSE,TRUE,0,529,0.793103448275862,0.173725965747221,2.56023549301172
"377","G10863","SWE","2080033080",FALSE,FALSE,0,576,0.857142857142857,0.505876378895868,2.87123836613743
"378","G10865","SWE","2080033200",FALSE,FALSE,0,100,0.666666666666667,-0.482058183289852,-0.278492859561226
"379","G10866","SWE","2080033200",FALSE,FALSE,0,36,0.4,-1.86516657034986,-0.701986133604742
"380","G10867","SWE","2080033190",FALSE,TRUE,0,625,0.833333333333333,0.382384558622653,3.195475404077
"381","G10868","SWE","2080033200",FALSE,FALSE,0,256,0.64,-0.620369021995852,0.753771995919846
"382","G10871","SWE","2080033080",FALSE,FALSE,0,324,0.818181818181818,0.303798854812426,1.20373359959108
"383","G10875","SWE","2080033080",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"384","G10876","SWE","2080033080",FALSE,FALSE,0,100,0.454545454545455,-1.58225803663304,-0.278492859561226
"385","G10878","SWE","2080033080",FALSE,FALSE,0,36,0.4,-1.86516657034986,-0.701986133604742
"386","G10880","SWE","2080033200",FALSE,FALSE,0,169,0.448275862068966,-1.61477625889934,0.178085826516941
"387","G10886","SWE","2080033190",TRUE,FALSE,0,225,0.46875,-1.50858393931095,0.548642441305018
"388","G10887","SWE","2080033190",TRUE,FALSE,0,169,0.481481481481481,-1.44255011874819,0.178085826516941
"389","G10888","SWE","2080033200",FALSE,FALSE,0,400,0.740740740740741,-0.0978614091065162,1.70663186251776
"390","G10889","SWE","2080032230",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"391","G10893","SWE","2080032230",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"392","G10894","SWE","2080033200",TRUE,FALSE,0,144,0.545454545454545,-1.11074381377167,0.0126587663436921
"393","G10895","SWE","2080033080",FALSE,FALSE,0,196,0.736842105263158,-0.118082291958271,0.356747051504049
"394","G10896","SWE","2080033080",FALSE,FALSE,0,169,0.8125,0.27432921588359,0.178085826516941
"395","G10898","SWE","2080033200",FALSE,FALSE,0,121,0.733333333333333,-0.13628108652485,-0.139534129015697
"396","G10899","SWE","2080056780",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"397","G10900","SWE","2080032230",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"398","G10904","SWE","2080032230",FALSE,FALSE,0,25,0.333333333333333,-2.21094366711486,-0.774774040080972
"399","G10906","SWE","2080032230",FALSE,TRUE,0,225,0.9375,0.922661272317969,0.548642441305018
"400","G10908","SWE","2080033200",TRUE,FALSE,0,256,0.761904761904762,0.0119090978030081,0.753771995919846
"401","G10910","SWE","2080033190",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"402","G10911","SWE","2080033200",FALSE,FALSE,0,49,0.636363636363636,-0.639229590910307,-0.615964062314653
"403","G10913","SWE","2080033080",FALSE,FALSE,0,361,1,1.24682730053516,1.44856564864749
"404","G10917","SWE","2080033200",FALSE,FALSE,0,121,0.846153846153846,0.448880154154384,-0.139534129015697
"405","G10920","SWE","2080033080",FALSE,FALSE,0,81,1,1.24682730053516,-0.404217425292895
"406","G10921","SWE","2080033200",FALSE,FALSE,0,81,0.692307692307692,-0.349066992226389,-0.404217425292895
"407","G10922","SWE","2080033200",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"408","G10926","SWE","2080033200",FALSE,FALSE,0,196,0.875,0.598495244100779,0.356747051504049
"409","G10930","SWE","2080033200",FALSE,FALSE,0,64,0.533333333333333,-1.17361237681986,-0.516707826210704
"410","G10932","SWE","2080032230",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"411","G10933","SWE","2080033200",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"412","G10935","SWE","2080033200",FALSE,FALSE,0,121,0.785714285714286,0.135400918076223,-0.139534129015697
"413","G10947","SWE","2080033080",FALSE,FALSE,0,144,0.923076923076923,0.847853727344771,0.0126587663436921
"414","G10950","SWE","2080033080",FALSE,FALSE,0,289,0.85,0.468828832813904,0.972135715348535
"415","G10952","SWE","2080033080",TRUE,FALSE,0,225,1,1.24682730053516,0.548642441305018
"416","G10954","SWE","2080033190",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"417","G10957","SWE","2080033080",FALSE,FALSE,0,64,0.888888888888889,0.670532139260154,-0.516707826210704
"418","G10958","SWE","2080033080",FALSE,TRUE,0,289,0.80952380952381,0.258892738349438,0.972135715348535
"419","G10960","SWE","2080033190",FALSE,TRUE,0,74,0.568589743589744,-0.990749489107595,-0.450537002141404
"420","G10965","SWE","2080033200",TRUE,TRUE,1,361,0.633333333333333,-0.654946731672353,1.44856564864749
"421","G10966","SWE","2080033120",FALSE,FALSE,0,25,0.25,-2.64316503807111,-0.774774040080972
"422","G10967","SWE","2080033200",FALSE,FALSE,0,144,0.631578947368421,-0.664046128955642,0.0126587663436921
"423","G10968","SWE","2080033080",FALSE,FALSE,0,961,1,1.24682730053516,5.41881509280546
"424","G10970","SWE","2080033200",FALSE,FALSE,0,576,0.727272727272727,-0.167715368048941,2.87123836613743
"425","G10973","SWE","2080033200",FALSE,TRUE,0,625,0.694444444444444,-0.337984392971101,3.195475404077
"426","G10974","SWE","2080032870",FALSE,FALSE,0,81,0.9,0.728161655387655,-0.404217425292895
"427","G10976","SWE","2080056850",FALSE,FALSE,0,121,0.6875,-0.374002840550788,-0.139534129015697
"428","G10977","SWE","2080033080",FALSE,FALSE,0,529,0.793103448275862,0.173725965747221,2.56023549301172
"429","G10978","SWE","2080032230",FALSE,TRUE,0,484,0.956521739130435,1.02132049829711,2.26246678469987
"430","G10979","SWE","2080032230",FALSE,FALSE,0,81,1,1.24682730053516,-0.404217425292895
"431","G10980","SWE","2080032870",FALSE,FALSE,0,121,0.733333333333333,-0.13628108652485,-0.139534129015697
"432","G10981","SWE","2080033080",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"433","G10982","SWE","2080033200",FALSE,FALSE,0,256,0.666666666666667,-0.482058183289852,0.753771995919846
"434","G10985","SWE","2080032680",FALSE,FALSE,0,100,0.588235294117647,-0.888854767719265,-0.278492859561226
"435","G10988","SWE","2080033080",FALSE,FALSE,0,784,0.903225806451613,0.744892805231123,4.24759150677886
"436","G10990","SWE","2080031960",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"437","G10991","SWE","2080033120",FALSE,FALSE,0,49,0.333333333333333,-2.21094366711486,-0.615964062314653
"438","G10994","SWE","2080033080",TRUE,FALSE,0,484,0.88,0.624428526358154,2.26246678469987
"439","G10995","SWE","2080033080",FALSE,FALSE,0,484,0.916666666666667,0.814605929578905,2.26246678469987
"440","G10997","SWE","2080033080",FALSE,FALSE,0,64,0.8,0.209496010240152,-0.516707826210704
"441","G11003","SWE","2080033200",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"442","G11009","SWE","2080033080",FALSE,FALSE,0,36,0.461538461538462,-1.54598771179755,-0.701986133604742
"443","G11013","SWE","2080033200",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
